Date,Time,Transaction,Item
04-11-2016,11:12:22,333,Brownie
04-11-2016,11:13:28,333,Coffee
04-11-2016,11:17:35,333,Coffee
04-11-2016,11:17:35,333,Brownie
04-11-2016,11:25:41,334,Mineral water
04-11-2016,11:25:41,334,Coffee
04-11-2016,11:25:41,335,Coffee
04-11-2016,11:25:41,336,Tartine
04-11-2016,11:25:41,336,NONE
04-11-2016,11:33:11,337,Brownie
04-11-2016,11:33:11,337,Coffee
04-11-2016,11:36:07,337,Brownie
04-11-2016,11:36:07,338,Juice
04-11-2016,11:42:12,338,Coffee
04-11-2016,11:42:12,339,Coffee
04-11-2016,11:42:12,340,Bread
04-11-2016,11:42:12,340,Tea
04-11-2016,11:42:12,341,Alfajores
04-11-2016,11:42:12,341,Medialuna
04-11-2016,11:42:12,342,Pastry
04-11-2016,11:42:12,342,Jam
04-11-2016,12:09:05,343,Bread
04-11-2016,12:13:14,344,Fudge
04-11-2016,12:13:14,344,Fudge
04-11-2016,12:17:15,345,Coffee
04-11-2016,12:17:15,346,Pick and Mix Bowls
04-11-2016,12:34:45,346,Pastry
04-11-2016,12:34:45,346,Bread
04-11-2016,12:45:42,346,Soup
04-11-2016,12:45:42,346,Scandinavian
04-11-2016,12:45:42,346,Coffee
04-11-2016,12:45:42,347,Mineral water
04-11-2016,12:51:54,348,Juice
04-11-2016,12:51:54,348,Mineral water
04-11-2016,12:51:54,348,Sandwich
04-11-2016,12:51:54,348,Pick and Mix Bowls
04-11-2016,12:54:15,349,Bread
04-11-2016,12:54:15,350,NONE
04-11-2016,12:54:15,350,NONE
04-11-2016,12:54:15,350,Pastry
04-11-2016,12:54:15,351,Bread
04-11-2016,12:56:51,352,Hearty & Seasonal
04-11-2016,12:56:51,353,Hearty & Seasonal
04-11-2016,12:56:51,353,Coffee
04-11-2016,12:56:51,353,Coffee
04-11-2016,13:01:38,353,Bread
04-11-2016,13:01:38,354,Hearty & Seasonal
04-11-2016,13:01:38,354,Coffee
04-11-2016,13:01:38,355,Mineral water
04-11-2016,13:04:40,355,Coffee
04-11-2016,13:04:40,356,Tartine
04-11-2016,13:04:40,356,Sandwich
04-11-2016,13:04:40,357,Brownie
04-11-2016,13:15:24,357,Coffee
04-11-2016,13:15:24,358,Brownie
04-11-2016,13:39:44,359,Alfajores
04-11-2016,13:39:44,359,Coffee
04-11-2016,13:39:44,360,Tartine
04-11-2016,13:55:51,360,Mighty Protein
04-11-2016,13:55:51,360,Coffee
04-11-2016,14:04:31,361,Coffee
04-11-2016,14:04:31,363,Hot chocolate
04-11-2016,14:16:07,363,Soup
04-11-2016,14:16:07,363,Jam
04-11-2016,14:16:07,364,Coffee
04-11-2016,14:16:07,365,Coffee
04-11-2016,14:17:39,366,Mineral water
04-11-2016,14:17:39,367,Brownie
04-11-2016,14:24:36,367,Scandinavian
04-11-2016,14:24:36,368,Coffee
04-11-2016,14:30:08,369,Scandinavian
04-11-2016,14:30:08,370,Coffee
04-11-2016,14:49:02,371,Coffee
04-11-2016,14:49:02,371,Coffee
04-11-2016,14:51:22,371,Coffee
04-11-2016,14:51:22,371,Coffee
04-11-2016,14:51:22,372,Hot chocolate
04-11-2016,14:51:22,372,Brownie
04-11-2016,14:51:22,372,Hearty & Seasonal
04-11-2016,15:18:24,373,Tea
04-11-2016,15:18:24,374,Cake
04-11-2016,15:20:23,375,Medialuna
04-11-2016,15:31:51,375,Alfajores
04-11-2016,15:31:51,375,Tea
04-11-2016,15:31:51,375,Coffee
04-11-2016,15:35:06,376,Coffee
04-11-2016,15:35:06,376,Juice
04-11-2016,15:35:06,377,Brownie
04-11-2016,15:35:06,377,Alfajores
04-11-2016,15:35:49,377,Coffee
04-11-2016,15:35:49,377,Sandwich
04-11-2016,15:36:38,378,Bread
04-11-2016,15:36:38,378,Soup
04-11-2016,15:37:02,379,Soup
04-11-2016,15:37:02,379,Bread
04-11-2016,15:38:27,380,Bread
04-11-2016,15:39:57,380,Tea
04-11-2016,15:39:57,380,Brownie
04-11-2016,15:39:57,381,Cookies
04-11-2016,15:41:06,381,Coffee
04-11-2016,15:41:06,382,Bread
04-11-2016,15:41:06,382,Brownie
04-11-2016,15:51:24,382,Brownie
04-11-2016,15:57:56,382,Cookies
04-11-2016,15:57:56,382,Bread
04-11-2016,15:57:56,382,Jam
04-11-2016,16:04:23,382,Coffee
04-11-2016,16:14:01,383,Tea
04-11-2016,16:14:01,384,Brownie
04-11-2016,16:14:01,384,Tea
04-11-2016,16:56:18,384,Alfajores
04-11-2016,16:56:18,385,Medialuna
04-11-2016,16:56:18,385,Scandinavian
04-11-2016,17:52:34,386,Hot chocolate
04-11-2016,17:52:34,387,Coffee
04-11-2016,17:52:34,387,Alfajores
04-11-2016,17:52:34,388,Cookies
04-11-2016,17:58:43,388,Brownie
04-11-2016,18:48:37,388,Fudge
04-11-2016,19:02:45,388,Tea
04-11-2016,19:02:45,389,Brownie
04-11-2016,20:00:47,389,Dulce de Leche
04-11-2016,20:00:47,390,Fudge
05-11-2016,08:29:32,390,Bread
05-11-2016,08:29:32,391,Scandinavian
05-11-2016,08:29:32,391,Fudge
05-11-2016,08:29:32,391,Granola
05-11-2016,08:29:32,392,Pastry
05-11-2016,08:29:32,392,Coffee
05-11-2016,08:32:12,392,Bread
05-11-2016,08:32:12,392,Fudge
05-11-2016,08:36:10,393,Hot chocolate
05-11-2016,08:36:10,393,Coffee
05-11-2016,08:36:10,394,NONE
05-11-2016,08:36:10,394,Medialuna
05-11-2016,08:36:10,394,Medialuna
05-11-2016,08:39:13,395,Bread
05-11-2016,08:42:16,396,Bread
05-11-2016,08:42:16,397,Medialuna
05-11-2016,08:50:09,397,Bread
05-11-2016,08:50:09,397,Coffee
05-11-2016,08:50:09,398,Medialuna
05-11-2016,08:50:09,399,Jam
05-11-2016,08:51:08,399,Jam
05-11-2016,08:51:08,400,Coffee
05-11-2016,08:51:08,400,Brownie
05-11-2016,08:53:55,401,Bread
05-11-2016,08:53:55,401,Coffee
05-11-2016,08:53:55,401,Jam
05-11-2016,08:57:49,402,Scandinavian
05-11-2016,09:00:47,402,Coffee
05-11-2016,09:00:47,402,Cookies
05-11-2016,09:03:58,403,Coffee
05-11-2016,09:03:58,403,Coffee
05-11-2016,09:03:58,403,Scandinavian
05-11-2016,09:09:16,404,Bread
05-11-2016,09:10:36,404,Bread
05-11-2016,09:18:53,404,NONE
05-11-2016,09:18:53,405,Jam
05-11-2016,09:18:53,405,Brownie
05-11-2016,09:18:53,406,Coffee
05-11-2016,09:18:53,406,Coffee
05-11-2016,09:19:59,407,Coffee
05-11-2016,09:26:27,407,Brownie
05-11-2016,09:26:27,408,Hot chocolate
05-11-2016,09:27:36,409,Bread
05-11-2016,09:33:49,410,Bread
05-11-2016,09:33:49,410,Bread
05-11-2016,09:33:49,410,Medialuna
05-11-2016,09:34:43,410,Coffee
05-11-2016,09:34:43,411,Hot chocolate
05-11-2016,09:34:43,412,Brownie
05-11-2016,09:36:48,412,Scandinavian
05-11-2016,09:40:12,413,NONE
05-11-2016,09:40:12,413,Basket
05-11-2016,09:40:12,414,Bread
05-11-2016,09:41:44,415,Coffee
05-11-2016,09:41:44,416,Bread
05-11-2016,09:41:44,417,Brownie
05-11-2016,09:43:52,418,Cake
05-11-2016,09:43:52,419,Fudge
05-11-2016,09:47:53,419,Coffee
05-11-2016,09:47:53,419,Hot chocolate
05-11-2016,09:47:53,419,Coffee
05-11-2016,09:47:53,419,Basket
05-11-2016,10:01:24,420,Scandinavian
05-11-2016,10:07:32,421,Scandinavian
05-11-2016,10:14:02,421,Coffee
05-11-2016,10:14:02,421,Bread
05-11-2016,10:14:02,421,Coffee
05-11-2016,10:14:02,421,Cake
05-11-2016,10:14:02,422,Medialuna
05-11-2016,10:17:23,422,Coffee
05-11-2016,10:17:23,423,Coffee
05-11-2016,10:17:23,424,Medialuna
05-11-2016,10:19:59,425,Bread
05-11-2016,10:19:59,426,Pastry
05-11-2016,10:20:46,427,Bread
05-11-2016,10:20:46,428,Brownie
05-11-2016,10:23:02,428,Medialuna
05-11-2016,10:23:02,429,Farm House
05-11-2016,10:24:34,430,Bread
05-11-2016,10:24:34,430,Medialuna
05-11-2016,10:26:16,430,Brownie
05-11-2016,10:26:16,430,Medialuna
05-11-2016,10:26:16,431,Hot chocolate
05-11-2016,10:26:16,432,Smoothies
05-11-2016,10:26:16,433,Coffee
05-11-2016,10:29:41,435,Bread
05-11-2016,10:29:41,436,Tea
05-11-2016,10:29:41,437,Coffee
05-11-2016,10:29:41,438,Brownie
05-11-2016,10:29:41,438,Medialuna
05-11-2016,10:32:09,438,Medialuna
05-11-2016,10:32:09,439,Medialuna
05-11-2016,10:32:09,440,Cookies
05-11-2016,10:33:20,441,Coffee
05-11-2016,10:33:20,441,Medialuna
05-11-2016,10:35:12,442,Bread
05-11-2016,10:35:12,442,Fudge
05-11-2016,10:38:58,443,Coffee
05-11-2016,10:38:58,444,Tea
05-11-2016,10:40:35,444,Coffee
05-11-2016,10:40:35,444,Cookies
05-11-2016,10:43:10,445,Pastry
05-11-2016,10:43:10,445,Bread
05-11-2016,10:43:10,445,Brownie
05-11-2016,10:44:58,446,Bread
05-11-2016,10:44:58,446,Coffee
05-11-2016,10:44:58,447,Bread
05-11-2016,10:52:09,447,NONE
05-11-2016,10:52:09,448,Coffee
05-11-2016,10:52:09,449,Coffee
05-11-2016,10:52:09,450,Tea
05-11-2016,10:53:49,450,Bread
05-11-2016,10:57:31,451,Medialuna
05-11-2016,10:57:31,451,Coffee
05-11-2016,11:03:33,452,My-5 Fruit Shoot
05-11-2016,11:03:33,452,Coffee
05-11-2016,11:03:33,453,Brownie
05-11-2016,11:07:57,453,Coffee
05-11-2016,11:07:57,454,Fudge
05-11-2016,11:14:43,454,Coffee
05-11-2016,11:20:07,455,Coffee
05-11-2016,11:20:07,455,Basket
05-11-2016,11:20:30,455,Farm House
05-11-2016,11:21:31,456,Farm House
05-11-2016,11:22:49,456,Coffee
05-11-2016,11:22:49,457,Brownie
05-11-2016,11:24:17,457,Scandinavian
05-11-2016,11:24:17,458,Brownie
05-11-2016,11:24:17,459,My-5 Fruit Shoot
05-11-2016,11:26:56,459,NONE
05-11-2016,11:26:56,460,Tartine
05-11-2016,11:26:56,461,Coffee
05-11-2016,11:26:56,462,Hot chocolate
05-11-2016,11:26:56,462,Brownie
05-11-2016,11:31:33,462,Brownie
05-11-2016,11:31:33,462,Bread
05-11-2016,11:31:33,463,Hot chocolate
05-11-2016,11:34:15,464,Jam
05-11-2016,11:34:15,465,Fudge
05-11-2016,11:35:46,466,Coffee
05-11-2016,11:37:53,466,Fudge
05-11-2016,11:49:10,467,Mighty Protein
05-11-2016,11:49:10,468,Hearty & Seasonal
05-11-2016,11:49:10,469,Coffee
05-11-2016,11:49:10,469,Tea
05-11-2016,11:49:10,470,Cake
05-11-2016,11:49:56,471,Coffee
05-11-2016,11:50:54,471,Scandinavian
05-11-2016,11:53:38,473,Cake
05-11-2016,11:53:38,473,Victorian Sponge
05-11-2016,11:53:38,474,Scandinavian
05-11-2016,11:56:57,474,Tea
05-11-2016,11:56:57,475,Cake
05-11-2016,11:58:21,475,Coffee
05-11-2016,11:58:21,476,Coffee
05-11-2016,12:14:47,476,Coffee
05-11-2016,12:14:47,476,Coffee
05-11-2016,12:15:45,477,Bread
05-11-2016,12:18:04,478,Frittata
05-11-2016,12:19:48,478,Coffee
05-11-2016,12:19:48,479,Coffee
05-11-2016,12:19:48,479,My-5 Fruit Shoot
05-11-2016,12:19:48,479,Brownie
05-11-2016,12:22:00,479,Focaccia
05-11-2016,12:22:00,479,Fairy Doors
05-11-2016,12:27:50,480,NONE
05-11-2016,12:27:50,480,Tea
05-11-2016,12:27:50,481,Coffee
05-11-2016,12:27:50,481,Coffee
05-11-2016,12:27:50,482,NONE
05-11-2016,12:31:46,482,Hot chocolate
05-11-2016,12:31:46,482,Hearty & Seasonal
05-11-2016,12:31:46,482,Pick and Mix Bowls
05-11-2016,12:31:46,482,Brownie
05-11-2016,12:35:28,482,Frittata
05-11-2016,12:35:28,482,Coffee
05-11-2016,12:37:20,482,Bread
05-11-2016,12:37:20,483,Brownie
05-11-2016,12:44:11,484,Frittata
05-11-2016,12:46:04,484,Scandinavian
05-11-2016,12:52:29,485,Bread
05-11-2016,12:57:51,485,Farm House
05-11-2016,12:58:46,486,Pick and Mix Bowls
05-11-2016,12:58:46,486,Jam
05-11-2016,12:58:46,487,Soup
05-11-2016,12:58:46,487,Brownie
05-11-2016,13:01:28,487,Hearty & Seasonal
05-11-2016,13:01:28,487,Coffee
05-11-2016,13:01:28,488,Tea
05-11-2016,13:03:55,488,Bread
05-11-2016,13:05:23,488,Bread
05-11-2016,13:05:23,488,Frittata
05-11-2016,13:12:16,489,Scandinavian
05-11-2016,13:23:34,489,NONE
05-11-2016,13:23:34,489,Tartine
05-11-2016,13:23:34,489,Hot chocolate
05-11-2016,13:23:34,489,Coffee
05-11-2016,13:25:20,490,Coffee
05-11-2016,13:25:20,490,Mighty Protein
05-11-2016,13:27:11,490,Frittata
05-11-2016,13:27:11,490,Coffee
05-11-2016,13:29:26,491,Scandinavian
05-11-2016,13:31:32,491,Hearty & Seasonal
05-11-2016,13:31:32,491,Coffee
05-11-2016,13:31:32,491,Mineral water
05-11-2016,13:43:24,492,Scandinavian
05-11-2016,13:45:35,492,Bread
05-11-2016,13:45:35,492,Coffee
05-11-2016,13:57:58,492,Hearty & Seasonal
05-11-2016,13:57:58,493,Soup
05-11-2016,13:57:58,493,Bread
05-11-2016,13:57:58,494,Coffee
05-11-2016,14:03:14,494,Brownie
05-11-2016,14:03:14,494,Cake
05-11-2016,14:03:14,495,Tea
05-11-2016,14:08:03,495,Mighty Protein
05-11-2016,14:08:03,497,Coffee
05-11-2016,14:12:41,497,Coffee
05-11-2016,14:12:41,498,Tea
05-11-2016,14:12:41,498,Brownie
05-11-2016,14:12:41,498,Soup
05-11-2016,14:14:11,498,Cake
05-11-2016,14:32:52,499,Hot chocolate
05-11-2016,14:32:52,499,Coffee
05-11-2016,14:32:52,500,Cake
05-11-2016,14:48:55,500,Hearty & Seasonal
05-11-2016,14:48:55,501,Coffee
05-11-2016,14:49:57,501,Coffee
05-11-2016,15:14:47,502,Frittata
05-11-2016,15:14:47,502,Coffee
05-11-2016,15:14:47,503,Brownie
05-11-2016,15:17:20,503,Sandwich
05-11-2016,15:17:20,503,Frittata
05-11-2016,15:17:20,503,Coke
05-11-2016,15:17:20,503,Mineral water
05-11-2016,15:17:20,504,Brownie
05-11-2016,15:18:59,504,Granola
05-11-2016,15:18:59,505,Scandinavian
05-11-2016,15:21:16,506,Coffee
05-11-2016,15:21:16,506,Coke
05-11-2016,15:21:16,506,Coffee
05-11-2016,15:24:18,507,Tea
05-11-2016,15:24:18,507,Tea
05-11-2016,15:24:18,507,Brownie
05-11-2016,15:24:18,507,Cake
05-11-2016,15:36:57,508,Fudge
05-11-2016,15:40:12,508,Coffee
05-11-2016,15:43:51,509,Brownie
05-11-2016,15:45:29,509,Cake
05-11-2016,15:46:54,510,Tea
05-11-2016,15:53:52,510,Coffee
05-11-2016,15:53:52,511,Coffee
05-11-2016,15:53:52,512,Coffee
05-11-2016,15:53:52,512,Soup
05-11-2016,15:53:52,512,Sandwich
05-11-2016,15:53:52,513,Cake
05-11-2016,15:56:06,513,Coffee
05-11-2016,15:56:06,513,Bread
05-11-2016,15:56:06,514,Brownie
05-11-2016,16:00:53,515,Bread
05-11-2016,16:00:53,515,Coffee
05-11-2016,16:00:53,515,Brownie
05-11-2016,16:04:24,516,Coffee
05-11-2016,16:04:24,517,Bread
05-11-2016,16:04:24,517,Brownie
05-11-2016,16:05:47,517,Brownie
05-11-2016,16:05:47,518,Coffee
05-11-2016,16:12:04,518,Coffee
05-11-2016,16:12:04,518,Soup
05-11-2016,16:12:04,519,Brownie
05-11-2016,16:20:37,519,Fudge
05-11-2016,16:20:45,519,Bread
05-11-2016,16:20:45,519,Focaccia
05-11-2016,16:33:28,520,Bread
05-11-2016,16:33:28,521,Farm House
05-11-2016,16:33:28,522,Jam
05-11-2016,16:37:10,522,Hot chocolate
05-11-2016,16:37:10,523,Brownie
05-11-2016,16:43:30,523,Hot chocolate
05-11-2016,16:45:21,524,Coffee
05-11-2016,16:45:21,524,Brownie
05-11-2016,18:45:24,524,Medialuna
05-11-2016,18:45:24,524,Pastry
06-11-2016,09:17:36,524,Bread
06-11-2016,09:42:55,524,Coffee
06-11-2016,09:42:55,525,Pastry
06-11-2016,09:42:55,525,Bread
06-11-2016,09:56:06,526,NONE
06-11-2016,09:56:06,526,Coffee
06-11-2016,09:56:06,526,Mineral water
06-11-2016,10:09:41,526,Pastry
06-11-2016,10:09:41,526,Bread
06-11-2016,10:09:41,527,Hot chocolate
06-11-2016,10:11:49,528,Bread
06-11-2016,10:12:09,528,Bread
06-11-2016,10:14:22,529,Jam
06-11-2016,10:14:22,529,Coffee
06-11-2016,10:14:22,529,Coffee
06-11-2016,10:14:22,529,Bread
06-11-2016,10:15:14,530,NONE
06-11-2016,10:15:14,530,Coffee
06-11-2016,10:15:14,530,Coffee
06-11-2016,10:15:14,531,Pastry
06-11-2016,10:18:08,531,NONE
06-11-2016,10:18:08,531,Medialuna
06-11-2016,10:18:08,532,Coffee
06-11-2016,10:18:08,533,Coffee
06-11-2016,10:18:08,533,Focaccia
06-11-2016,10:18:08,534,Hearty & Seasonal
06-11-2016,10:21:51,534,Bread
06-11-2016,10:21:51,534,Farm House
06-11-2016,10:21:51,535,Coffee
06-11-2016,10:21:51,536,Jam
06-11-2016,10:24:23,537,Farm House
06-11-2016,10:43:58,537,Coffee
06-11-2016,10:43:58,537,Tea
06-11-2016,10:43:58,537,Pastry
06-11-2016,10:43:58,537,Medialuna
06-11-2016,10:45:59,538,Pastry
06-11-2016,10:45:59,539,Medialuna
06-11-2016,10:45:59,539,Coffee
06-11-2016,10:49:53,540,Coffee
06-11-2016,10:49:53,541,Hot chocolate
06-11-2016,10:49:53,541,Basket
06-11-2016,10:49:53,541,Farm House
06-11-2016,10:54:06,542,Pastry
06-11-2016,10:54:06,542,Farm House
06-11-2016,10:56:49,542,Hot chocolate
06-11-2016,10:56:49,543,Coffee
06-11-2016,10:56:49,544,My-5 Fruit Shoot
06-11-2016,10:58:14,544,Pastry
06-11-2016,10:58:14,544,Medialuna
06-11-2016,10:58:14,545,Muffin
06-11-2016,11:02:43,545,Farm House
06-11-2016,11:06:26,545,Muffin
06-11-2016,11:06:26,546,Pastry
06-11-2016,11:06:26,546,Focaccia
06-11-2016,11:07:51,547,Coffee
06-11-2016,11:07:51,547,Tea
06-11-2016,11:09:23,547,Bread
06-11-2016,11:11:13,547,Focaccia
06-11-2016,11:14:18,548,Coffee
06-11-2016,11:14:18,549,Hot chocolate
06-11-2016,11:14:18,550,Pastry
06-11-2016,11:14:18,550,Jam
06-11-2016,11:16:02,550,Bread
06-11-2016,11:17:47,550,Coffee
06-11-2016,11:17:47,550,Pastry
06-11-2016,11:17:47,551,Bread
06-11-2016,11:19:02,551,Tea
06-11-2016,11:19:02,551,NONE
06-11-2016,11:20:27,552,Hot chocolate
06-11-2016,11:20:27,552,Coffee
06-11-2016,11:20:27,553,Mineral water
06-11-2016,11:21:18,553,Coffee
06-11-2016,11:21:18,554,Coffee
06-11-2016,11:22:40,554,Coffee
06-11-2016,11:24:38,555,NONE
06-11-2016,11:24:38,555,Jam
06-11-2016,11:24:38,556,Coffee
06-11-2016,11:24:38,556,Coffee
06-11-2016,11:33:18,556,Muffin
06-11-2016,11:35:49,556,Bread
06-11-2016,11:42:26,556,Bread
06-11-2016,11:43:40,557,Bread
06-11-2016,11:47:12,557,NONE
06-11-2016,11:47:12,557,Muffin
06-11-2016,11:47:12,557,Hot chocolate
06-11-2016,11:47:12,557,Coffee
06-11-2016,11:55:10,558,Muffin
06-11-2016,11:55:10,558,Fudge
06-11-2016,11:57:28,558,Bread
06-11-2016,12:04:08,559,Bread
06-11-2016,12:07:19,559,Farm House
06-11-2016,12:11:20,560,Coffee
06-11-2016,12:11:20,560,Muffin
06-11-2016,12:19:31,562,Focaccia
06-11-2016,12:22:28,562,Bread
06-11-2016,12:22:28,563,Tea
06-11-2016,12:23:34,563,Coffee
06-11-2016,12:23:34,564,Hot chocolate
06-11-2016,12:31:44,564,Coffee
06-11-2016,12:31:44,564,Tartine
06-11-2016,12:31:44,565,Coffee
06-11-2016,12:31:44,565,Pick and Mix Bowls
06-11-2016,12:31:44,565,Jam
06-11-2016,12:38:33,566,Jam
06-11-2016,12:39:03,566,Tartine
06-11-2016,12:39:57,566,Bread
06-11-2016,12:39:57,566,Coffee
06-11-2016,12:42:42,567,Coffee
06-11-2016,12:42:42,568,Coffee
06-11-2016,12:42:42,568,Mineral water
06-11-2016,12:42:42,569,Juice
06-11-2016,12:42:42,569,Tartine
06-11-2016,12:42:42,569,Pick and Mix Bowls
06-11-2016,12:50:29,570,Bread
06-11-2016,12:50:29,570,Tea
06-11-2016,12:50:29,571,Juice
06-11-2016,12:53:15,572,Coffee
06-11-2016,12:53:15,572,Coffee
06-11-2016,12:53:15,573,Cake
06-11-2016,12:57:40,574,Farm House
06-11-2016,12:58:12,575,Farm House
06-11-2016,13:14:44,575,Cake
06-11-2016,13:14:44,576,Brownie
06-11-2016,13:14:44,576,Coffee
06-11-2016,13:14:44,576,Coffee
06-11-2016,13:28:44,577,Focaccia
06-11-2016,13:28:44,577,Coffee
06-11-2016,13:29:28,577,Tea
06-11-2016,13:29:28,577,Coffee
06-11-2016,13:29:28,577,Muffin
06-11-2016,13:31:34,578,Coffee
06-11-2016,13:45:10,578,Tea
06-11-2016,13:45:10,578,Coffee
06-11-2016,13:47:12,579,Hearty & Seasonal
06-11-2016,13:47:12,579,Cake
06-11-2016,13:47:12,580,Coffee
06-11-2016,13:50:28,581,Bread
06-11-2016,13:50:28,583,Tea
06-11-2016,13:50:28,583,Cake
06-11-2016,13:57:57,583,Mighty Protein
06-11-2016,13:57:57,583,Coffee
06-11-2016,14:00:33,583,Hot chocolate
06-11-2016,14:00:33,584,Muffin
06-11-2016,14:10:19,585,Coffee
06-11-2016,14:10:19,586,Coffee
06-11-2016,14:10:19,586,Soup
06-11-2016,14:10:19,586,Mighty Protein
06-11-2016,14:17:10,587,Jam
06-11-2016,14:37:39,587,Coffee
06-11-2016,14:37:39,588,Alfajores
06-11-2016,14:44:24,588,Cake
06-11-2016,14:44:24,589,Hot chocolate
06-11-2016,14:44:24,589,Alfajores
06-11-2016,14:50:44,590,Hot chocolate
06-11-2016,14:50:44,591,Tea
06-11-2016,14:50:44,592,Muffin
06-11-2016,14:53:44,592,Brownie
06-11-2016,14:54:24,592,Cake
06-11-2016,14:54:24,592,Coffee
06-11-2016,14:55:50,593,Victorian Sponge
06-11-2016,14:55:50,593,Alfajores
06-11-2016,14:55:50,594,Tea
06-11-2016,14:56:49,594,Bread
06-11-2016,15:04:15,594,Tartine
06-11-2016,15:04:15,594,Tea
06-11-2016,15:04:15,594,Tartine
06-11-2016,15:12:51,595,Mighty Protein
06-11-2016,15:12:51,595,Tea
06-11-2016,15:15:18,595,Bread
06-11-2016,15:15:18,595,Fudge
06-11-2016,15:32:12,596,Medialuna
06-11-2016,15:32:12,596,Tartine
06-11-2016,15:32:12,597,Coffee
06-11-2016,15:42:40,597,Pastry
06-11-2016,15:42:40,598,Bread
06-11-2016,15:44:21,599,Pastry
06-11-2016,15:44:21,600,Bread
06-11-2016,15:47:13,601,Coffee
06-11-2016,15:47:13,602,Tea
06-11-2016,15:47:13,602,Alfajores
06-11-2016,15:47:13,602,Alfajores
06-11-2016,15:50:44,602,Alfajores
06-11-2016,15:50:44,603,Alfajores
06-11-2016,15:50:44,603,Coffee
06-11-2016,15:52:34,603,Coffee
06-11-2016,15:52:34,604,Alfajores
06-11-2016,15:56:59,605,Alfajores
06-11-2016,15:56:59,605,Pastry
06-11-2016,16:11:45,606,Alfajores
06-11-2016,16:15:53,608,Pastry
06-11-2016,16:15:53,608,Tea
06-11-2016,16:15:53,608,Alfajores
06-11-2016,16:15:53,608,Hearty & Seasonal
06-11-2016,16:23:01,609,Tea
06-11-2016,16:23:01,609,Sandwich
06-11-2016,16:29:15,610,Empanadas
06-11-2016,16:29:15,610,Tea
06-11-2016,16:51:30,611,Alfajores
06-11-2016,16:51:30,612,Alfajores
06-11-2016,16:51:30,612,Tea
06-11-2016,17:15:54,612,Alfajores
06-11-2016,17:19:48,613,Pastry
06-11-2016,17:19:48,615,Dulce de Leche
07-11-2016,08:13:03,615,Coffee
07-11-2016,08:13:03,616,Pastry
07-11-2016,09:04:36,616,Farm House
07-11-2016,09:04:36,616,Coffee
07-11-2016,09:14:07,616,Bread
07-11-2016,09:14:07,617,Scandinavian
07-11-2016,09:14:07,617,Medialuna
07-11-2016,09:16:13,617,Bread
07-11-2016,09:29:14,618,Pastry
07-11-2016,09:29:14,618,Tea
07-11-2016,09:29:14,620,Alfajores
07-11-2016,09:31:03,620,Pastry
07-11-2016,09:31:03,620,Coffee
07-11-2016,09:34:03,620,Bread
07-11-2016,09:34:03,621,Pastry
07-11-2016,09:34:03,622,Muffin
07-11-2016,09:34:03,622,Farm House
07-11-2016,09:50:01,622,Medialuna
07-11-2016,09:50:01,623,Tea
07-11-2016,09:52:43,623,Alfajores
07-11-2016,09:57:09,624,Sandwich
07-11-2016,09:57:09,625,Tea
07-11-2016,10:04:23,625,Tea
07-11-2016,10:04:23,625,Bread
07-11-2016,10:14:15,626,Bread
07-11-2016,10:14:15,626,Coffee
07-11-2016,10:14:15,626,Pastry
07-11-2016,10:25:13,626,Coffee
07-11-2016,10:25:13,626,Coffee
07-11-2016,10:25:13,627,Muffin
07-11-2016,10:25:13,627,Alfajores
07-11-2016,10:25:13,628,Empanadas
07-11-2016,10:29:47,628,Coffee
07-11-2016,10:30:06,628,Bread
07-11-2016,10:34:25,629,Coffee
07-11-2016,10:40:42,629,Coffee
07-11-2016,10:43:30,629,Bread
07-11-2016,10:45:13,629,Bread
07-11-2016,10:45:13,630,Pastry
07-11-2016,10:45:13,631,Medialuna
07-11-2016,10:45:13,632,Tea
07-11-2016,10:49:31,633,Tea
07-11-2016,10:49:31,634,Bread
07-11-2016,10:57:41,635,Muffin
07-11-2016,10:59:55,635,Coffee
07-11-2016,10:59:55,635,Muffin
07-11-2016,11:00:44,635,Coffee
07-11-2016,11:00:44,635,Bread
07-11-2016,11:00:44,635,Pastry
07-11-2016,11:00:44,636,Medialuna
07-11-2016,11:06:44,636,Coffee
07-11-2016,11:06:44,636,Coffee
07-11-2016,11:06:44,637,Muffin
07-11-2016,11:14:01,637,Muffin
07-11-2016,11:14:01,637,Hot chocolate
07-11-2016,11:14:01,638,Scandinavian
07-11-2016,11:14:01,638,Bread
07-11-2016,11:17:55,638,Farm House
07-11-2016,11:22:48,639,Muffin
07-11-2016,11:24:12,639,Coffee
07-11-2016,11:28:29,640,Bread
07-11-2016,11:29:47,640,Coffee
07-11-2016,11:29:47,640,Coffee
07-11-2016,11:29:47,641,Cookies
07-11-2016,11:31:35,642,Coffee
07-11-2016,11:31:35,642,Coffee
07-11-2016,11:33:55,643,Muffin
07-11-2016,11:34:39,643,Coffee
07-11-2016,11:34:39,643,Tea
07-11-2016,11:34:39,644,Keeping It Local
07-11-2016,11:40:01,644,Coffee
07-11-2016,11:40:01,645,Medialuna
07-11-2016,11:44:36,646,Bread
07-11-2016,11:59:40,646,Tartine
07-11-2016,11:59:40,647,Scandinavian
